,task,session,count,speaker,tama_mean,entrainment,best_lag,hitid,session,task,conversation_awkward,flow_naturally,hard_time_understanding_each_other,contributes_to_successful_completion,making_self_clear,engaged_in_game,planning_what_to_say,gives_encouragement,difficult_for_partner_to_speak,bored_with_game,dislikes_partner
131,5.0,9.0,5.0,0.0,186.34420915457474,-0.8712870443212392,0.0,g9t5,9.0,5.0,1.0,5.0,2.0,4.0,5.0,4.0,3.0,3.0,0.0,1.0,1.0
132,6.0,9.0,5.0,1.0,141.0851619076422,0.4539064726052387,1.0,g9t6,9.0,6.0,2.0,3.0,3.0,5.0,3.0,4.0,2.0,4.0,2.0,1.0,1.0
133,6.0,9.0,5.0,0.0,186.14711851432503,-0.24768820963940757,1.0,g9t6,9.0,6.0,2.0,3.0,3.0,4.0,3.0,4.0,1.0,4.0,2.0,2.0,1.0
134,7.0,9.0,10.0,1.0,137.27238192656213,0.42099255128329305,3.0,g9t7,9.0,7.0,1.0,5.0,3.0,4.0,3.0,5.0,1.0,4.0,1.0,0.0,0.0
135,7.0,9.0,10.0,0.0,194.54993868675777,-0.7430118096272441,1.0,g9t7,9.0,7.0,1.0,5.0,3.0,4.0,4.0,4.0,2.0,4.0,0.0,1.0,0.0
136,9.0,9.0,7.0,1.0,136.80325245460466,0.6189914093890054,0.0,g9t9,9.0,9.0,2.0,3.0,1.0,4.0,5.0,4.0,3.0,3.0,0.0,0.0,0.0
137,9.0,9.0,6.0,0.0,214.41440176421798,0.6189914093890054,0.0,g9t9,9.0,9.0,2.0,3.0,1.0,3.0,2.0,5.0,1.0,4.0,0.0,0.0,0.0
138,11.0,9.0,9.0,1.0,135.31745975833704,-0.46576384662768266,5.0,g9t11,9.0,11.0,1.0,4.0,3.0,2.0,3.0,4.0,0.0,3.0,0.0,2.0,1.0
139,11.0,9.0,9.0,0.0,204.81826323153595,0.34712305470024485,2.0,g9t11,9.0,11.0,1.0,4.0,3.0,3.0,2.0,4.0,2.0,3.0,0.0,0.0,1.0
140,13.0,9.0,11.0,1.0,141.06584012073975,-0.4780387724487118,0.0,g9t13,9.0,13.0,2.0,5.0,1.0,4.0,5.0,4.0,3.0,4.0,0.0,2.0,2.0
141,13.0,9.0,9.0,0.0,208.97422028026003,-0.4780387724487118,0.0,g9t13,9.0,13.0,2.0,5.0,1.0,5.0,3.0,4.0,0.0,5.0,1.0,0.0,1.0
142,14.0,9.0,5.0,1.0,137.6110440278912,0.6580562719298746,1.0,g9t14,9.0,14.0,2.0,5.0,0.0,4.0,4.0,5.0,2.0,4.0,0.0,0.0,0.0
143,14.0,9.0,9.0,0.0,197.61305056238749,0.3010218562208234,0.0,g9t14,9.0,14.0,2.0,5.0,0.0,4.0,4.0,4.0,2.0,5.0,0.0,1.0,1.0
144,1.0,10.0,12.0,1.0,189.21094016816727,0.6500516246442719,5.0,g10t1,10.0,1.0,1.0,5.0,0.0,5.0,5.0,5.0,3.0,2.0,0.0,0.0,0.0
145,1.0,10.0,13.0,0.0,230.62046170700376,-0.3608410456166605,4.0,g10t1,10.0,1.0,1.0,5.0,0.0,5.0,4.0,5.0,4.0,3.0,0.0,0.0,0.0
146,2.0,10.0,7.0,1.0,178.62302862610366,0.750569693343425,0.0,g10t2,10.0,2.0,1.0,5.0,0.0,2.0,3.0,4.0,1.0,4.0,0.0,1.0,0.0
147,2.0,10.0,6.0,0.0,221.62946251864258,0.750569693343425,0.0,g10t2,10.0,2.0,1.0,5.0,0.0,5.0,4.0,5.0,3.0,2.0,3.0,0.0,0.0
148,3.0,10.0,15.0,1.0,186.19106573530834,-0.4246223454481224,5.0,g10t3,10.0,3.0,1.0,4.0,1.0,5.0,4.0,5.0,2.0,5.0,1.0,0.0,0.0
149,3.0,10.0,13.0,0.0,202.6148868915374,-0.31937110212426095,5.0,g10t3,10.0,3.0,1.0,4.0,1.0,4.0,4.0,4.0,4.0,5.0,0.0,0.0,3.0
150,4.0,10.0,16.0,1.0,183.53945215762258,-0.260487718849676,0.0,g10t4,10.0,4.0,3.0,4.0,4.0,4.0,4.0,5.0,1.0,3.0,0.0,2.0,0.0
151,4.0,10.0,15.0,0.0,236.4272336132445,-0.260487718849676,0.0,g10t4,10.0,4.0,3.0,4.0,4.0,3.0,1.0,4.0,3.0,2.0,3.0,1.0,1.0
152,5.0,10.0,14.0,1.0,183.43929621502707,-0.1915362131688798,6.0,g10t5,10.0,5.0,0.0,4.0,0.0,5.0,5.0,5.0,3.0,4.0,0.0,1.0,0.0
153,5.0,10.0,16.0,0.0,209.199825272134,0.27049087712362513,3.0,g10t5,10.0,5.0,0.0,4.0,0.0,5.0,5.0,5.0,4.0,4.0,0.0,0.0,0.0
154,6.0,10.0,6.0,1.0,175.00716313108816,0.23435360830860458,2.0,g10t6,10.0,6.0,1.0,5.0,1.0,5.0,5.0,5.0,2.0,3.0,0.0,0.0,0.0
155,6.0,10.0,8.0,0.0,203.87328984558638,0.6801786670246069,2.0,g10t6,10.0,6.0,1.0,5.0,1.0,4.0,4.0,4.0,2.0,4.0,0.0,1.0,0.0
156,7.0,10.0,12.0,1.0,182.14160450466315,-0.42812101918167805,2.0,g10t7,10.0,7.0,1.0,4.0,1.0,5.0,4.0,5.0,4.0,2.0,1.0,0.0,1.0
157,7.0,10.0,13.0,0.0,199.63610023115947,-0.5899457770478141,4.0,g10t7,10.0,7.0,1.0,4.0,1.0,5.0,5.0,5.0,4.0,2.0,0.0,0.0,1.0
158,8.0,10.0,19.0,1.0,186.22445166038855,0.32184544992666864,6.0,g10t8,10.0,8.0,1.0,5.0,2.0,5.0,5.0,5.0,4.0,3.0,0.0,1.0,0.0
159,8.0,10.0,19.0,0.0,200.65687554655634,-0.43683031730192373,2.0,g10t8,10.0,8.0,1.0,5.0,2.0,4.0,5.0,5.0,3.0,4.0,0.0,0.0,0.0
160,9.0,10.0,49.0,1.0,181.79881047852086,-0.20171598794250176,4.0,g10t9,10.0,9.0,2.0,5.0,3.0,3.0,3.0,3.0,3.0,2.0,0.0,1.0,0.0
161,9.0,10.0,48.0,0.0,214.46878109654998,0.1440843603256248,4.0,g10t9,10.0,9.0,2.0,5.0,3.0,5.0,5.0,4.0,3.0,4.0,0.0,1.0,0.0
162,10.0,10.0,43.0,1.0,182.0092550580209,-0.18208308781200427,3.0,g10t10,10.0,10.0,2.0,4.0,4.0,2.0,2.0,4.0,3.0,3.0,0.0,1.0,1.0
163,10.0,10.0,44.0,0.0,210.88734371397254,0.1344336463045402,4.0,g10t10,10.0,10.0,2.0,4.0,4.0,4.0,5.0,4.0,3.0,2.0,2.0,0.0,4.0
164,11.0,10.0,13.0,1.0,181.92468773667937,0.44165561997074565,4.0,g10t11,10.0,11.0,0.0,5.0,0.0,5.0,5.0,5.0,4.0,5.0,0.0,0.0,0.0
165,11.0,10.0,11.0,0.0,211.0916515439448,0.37999755115558254,3.0,g10t11,10.0,11.0,0.0,5.0,0.0,5.0,5.0,5.0,5.0,5.0,0.0,1.0,0.0
166,12.0,10.0,12.0,1.0,190.35703937121963,0.2923487644925592,1.0,g10t12,10.0,12.0,1.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,0.0,1.0,0.0
167,12.0,10.0,12.0,0.0,218.01320711593573,-0.15060518093389752,1.0,g10t12,10.0,12.0,1.0,4.0,2.0,5.0,5.0,5.0,3.0,4.0,0.0,0.0,0.0
168,13.0,10.0,21.0,1.0,185.90020227273487,0.465058861115107,3.0,g10t13,10.0,13.0,1.0,5.0,1.0,5.0,5.0,5.0,3.0,5.0,0.0,0.0,0.0
169,13.0,10.0,19.0,0.0,217.98517018269507,0.18689915571472637,5.0,g10t13,10.0,13.0,1.0,5.0,1.0,4.0,4.0,4.0,3.0,5.0,0.0,0.0,1.0
170,14.0,10.0,12.0,1.0,185.9077894690518,0.258466372802019,3.0,g10t14,10.0,14.0,1.0,5.0,3.0,4.0,4.0,5.0,3.0,2.0,0.0,0.0,0.0
171,14.0,10.0,13.0,0.0,218.3358641075585,0.46348583038007724,2.0,g10t14,10.0,14.0,1.0,5.0,3.0,5.0,4.0,4.0,3.0,5.0,0.0,2.0,0.0
172,3.0,11.0,10.0,1.0,193.3625399576766,-0.35905248961826275,4.0,g11t3,11.0,3.0,4.0,4.0,3.0,5.0,3.0,5.0,2.0,5.0,1.0,0.0,0.0
173,3.0,11.0,10.0,0.0,200.86450210366849,0.7791635307234404,1.0,g11t3,11.0,3.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,2.0,1.0,1.0
174,4.0,11.0,8.0,1.0,186.0075677918442,-0.5412386977651863,4.0,g11t4,11.0,4.0,1.0,5.0,1.0,5.0,5.0,5.0,3.0,5.0,0.0,0.0,0.0
175,4.0,11.0,8.0,0.0,212.7934889400825,0.5106496306646906,1.0,g11t4,11.0,4.0,1.0,5.0,1.0,5.0,5.0,5.0,3.0,5.0,0.0,0.0,0.0
176,6.0,11.0,5.0,1.0,252.24187636607795,-0.7652384661583699,0.0,g11t6,11.0,6.0,2.0,4.0,2.0,5.0,4.0,5.0,4.0,3.0,3.0,0.0,0.0
177,6.0,11.0,5.0,0.0,203.99161247825157,-0.7652384661583699,0.0,g11t6,11.0,6.0,2.0,4.0,2.0,4.0,5.0,3.0,1.0,3.0,0.0,2.0,2.0
178,7.0,11.0,8.0,1.0,209.91216404926746,-0.5095919858510104,1.0,g11t7,11.0,7.0,0.0,4.0,0.0,4.0,3.0,5.0,2.0,4.0,3.0,0.0,0.0
179,7.0,11.0,8.0,0.0,207.50383146683507,-0.38205171138126454,0.0,g11t7,11.0,7.0,0.0,4.0,0.0,4.0,4.0,3.0,1.0,5.0,0.0,1.0,3.0
180,9.0,11.0,5.0,1.0,197.15047080663936,-0.809028172456517,0.0,g11t9,11.0,9.0,1.0,5.0,0.0,5.0,5.0,5.0,5.0,3.0,2.0,0.0,0.0
181,9.0,11.0,5.0,0.0,217.26222647494433,-0.809028172456517,0.0,g11t9,11.0,9.0,1.0,5.0,0.0,5.0,5.0,5.0,4.0,4.0,1.0,0.0,0.0
182,10.0,11.0,5.0,1.0,212.50044587291558,0.5764318789842149,0.0,g11t10,11.0,10.0,2.0,2.0,2.0,4.0,3.0,5.0,2.0,4.0,3.0,0.0,0.0
183,10.0,11.0,8.0,0.0,200.51003056548734,0.5764318789842149,0.0,g11t10,11.0,10.0,2.0,2.0,2.0,4.0,3.0,3.0,2.0,4.0,0.0,1.0,0.0
184,11.0,11.0,7.0,1.0,199.09037314476305,0.6655009292884759,0.0,g11t11,11.0,11.0,1.0,5.0,1.0,4.0,3.0,5.0,3.0,3.0,2.0,0.0,0.0
185,11.0,11.0,7.0,0.0,200.6579734995805,0.6655009292884759,0.0,g11t11,11.0,11.0,1.0,5.0,1.0,5.0,3.0,4.0,3.0,3.0,2.0,2.0,1.0
186,13.0,11.0,10.0,1.0,223.37941793463347,-0.46142688556270406,2.0,g11t13,11.0,13.0,3.0,4.0,3.0,3.0,4.0,5.0,1.0,2.0,1.0,0.0,0.0
187,13.0,11.0,10.0,0.0,225.97688630537954,-0.39406787490558415,3.0,g11t13,11.0,13.0,3.0,4.0,3.0,4.0,5.0,4.0,2.0,3.0,0.0,1.0,0.0
188,14.0,11.0,8.0,1.0,202.24325941269626,-0.5898176777904784,1.0,g11t14,11.0,14.0,1.0,5.0,2.0,5.0,5.0,4.0,4.0,4.0,0.0,0.0,0.0
189,14.0,11.0,11.0,0.0,208.71024094735643,0.7393555569822667,1.0,g11t14,11.0,14.0,1.0,5.0,2.0,3.0,2.0,4.0,1.0,2.0,0.0,1.0,0.0
190,1.0,12.0,7.0,1.0,127.50255962280228,0.7613342926899818,2.0,g12t1,12.0,1.0,0.0,4.0,2.0,4.0,4.0,4.0,2.0,3.0,0.0,3.0,0.0
191,1.0,12.0,5.0,0.0,109.80731045874987,-0.1654206399140238,1.0,g12t1,12.0,1.0,0.0,4.0,2.0,5.0,5.0,5.0,5.0,5.0,0.0,1.0,0.0
192,4.0,12.0,11.0,1.0,120.01213818910591,0.39597264609629784,3.0,g12t4,12.0,4.0,1.0,4.0,3.0,4.0,5.0,4.0,2.0,4.0,1.0,1.0,0.0
193,4.0,12.0,10.0,0.0,91.63727579575763,0.4987834260792667,1.0,g12t4,12.0,4.0,1.0,4.0,3.0,5.0,4.0,4.0,4.0,4.0,1.0,0.0,0.0
194,6.0,12.0,5.0,1.0,127.34534815299106,0.7078870655641893,0.0,g12t6,12.0,6.0,1.0,5.0,0.0,4.0,4.0,5.0,4.0,4.0,0.0,0.0,1.0
195,6.0,12.0,5.0,0.0,95.92670683439191,0.7078870655641893,0.0,g12t6,12.0,6.0,1.0,5.0,0.0,5.0,5.0,5.0,4.0,5.0,0.0,0.0,0.0
196,8.0,12.0,7.0,1.0,138.76289490009611,-0.36530133407758064,0.0,g12t8,12.0,8.0,2.0,3.0,1.0,5.0,5.0,5.0,3.0,5.0,1.0,0.0,1.0
197,8.0,12.0,10.0,0.0,96.76315985364121,0.44040380896259956,3.0,g12t8,12.0,8.0,2.0,3.0,1.0,5.0,5.0,4.0,3.0,4.0,2.0,2.0,1.0
198,9.0,12.0,11.0,1.0,132.9630023789751,0.44572669523626834,5.0,g12t9,12.0,9.0,1.0,5.0,2.0,4.0,4.0,4.0,3.0,4.0,0.0,0.0,1.0
199,9.0,12.0,6.0,0.0,98.57268639763946,0.72476478583079,2.0,g12t9,12.0,9.0,1.0,5.0,2.0,5.0,4.0,5.0,3.0,4.0,0.0,0.0,0.0
200,10.0,12.0,11.0,1.0,130.67481708755673,-0.5465077398057627,0.0,g12t10,12.0,10.0,0.0,5.0,2.0,4.0,2.0,4.0,3.0,3.0,1.0,2.0,1.0
201,10.0,12.0,11.0,0.0,93.07893855917831,-0.5465077398057627,0.0,g12t10,12.0,10.0,0.0,5.0,2.0,4.0,4.0,5.0,2.0,3.0,1.0,0.0,0.0
202,11.0,12.0,12.0,1.0,121.56011094738872,0.8375357248572308,2.0,g12t11,12.0,11.0,3.0,3.0,4.0,4.0,4.0,4.0,0.0,2.0,0.0,0.0,0.0
203,11.0,12.0,10.0,0.0,95.66020298601009,-0.5491160151314923,0.0,g12t11,12.0,11.0,3.0,3.0,4.0,4.0,4.0,5.0,4.0,3.0,0.0,0.0,0.0
204,12.0,12.0,8.0,1.0,133.54725902668716,0.6677269334365572,0.0,g12t12,12.0,12.0,1.0,4.0,2.0,3.0,3.0,5.0,4.0,4.0,0.0,0.0,0.0
205,12.0,12.0,8.0,0.0,89.26636570199902,0.6677269334365572,0.0,g12t12,12.0,12.0,1.0,4.0,2.0,5.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0
206,13.0,12.0,11.0,1.0,122.20441931858427,-0.43785243258347395,3.0,g12t13,12.0,13.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,0.0,2.0,3.0
207,13.0,12.0,6.0,0.0,88.53236905658592,0.8147084578188535,1.0,g12t13,12.0,13.0,3.0,3.0,3.0,4.0,4.0,5.0,3.0,3.0,1.0,0.0,0.0
208,14.0,12.0,10.0,1.0,135.68196047260994,-0.5707675131711156,5.0,g12t14,12.0,14.0,4.0,1.0,1.0,2.0,3.0,5.0,2.0,2.0,1.0,0.0,1.0
209,14.0,12.0,12.0,0.0,100.1800067836987,-0.35693731099391346,0.0,g12t14,12.0,14.0,4.0,1.0,1.0,2.0,4.0,4.0,3.0,3.0,0.0,1.0,0.0
