,task,session,count,speaker,tama_mean,entrainment,best_lag,hitid,session,task,conversation_awkward,flow_naturally,hard_time_understanding_each_other,contributes_to_successful_completion,making_self_clear,engaged_in_game,planning_what_to_say,gives_encouragement,difficult_for_partner_to_speak,bored_with_game,dislikes_partner
138,11.0,9.0,9.0,1.0,10.071598754277028,-0.6475063990007941,2.0,g9t11,9.0,11.0,1.0,4.0,3.0,2.0,3.0,4.0,0.0,3.0,0.0,2.0,1.0
139,11.0,9.0,9.0,0.0,4.592767109420285,0.5003368264185218,2.0,g9t11,9.0,11.0,1.0,4.0,3.0,3.0,2.0,4.0,2.0,3.0,0.0,0.0,1.0
140,13.0,9.0,11.0,1.0,9.756876544918185,0.34121632604416857,2.0,g9t13,9.0,13.0,2.0,5.0,1.0,4.0,5.0,4.0,3.0,4.0,0.0,2.0,2.0
141,13.0,9.0,9.0,0.0,6.047630813554894,0.32107379783542483,0.0,g9t13,9.0,13.0,2.0,5.0,1.0,5.0,3.0,4.0,0.0,5.0,1.0,0.0,1.0
142,14.0,9.0,5.0,1.0,9.797407446587407,-0.28401572679036374,0.0,g9t14,9.0,14.0,2.0,5.0,0.0,4.0,4.0,5.0,2.0,4.0,0.0,0.0,0.0
143,14.0,9.0,9.0,0.0,7.423784324662723,-0.5878827190201733,3.0,g9t14,9.0,14.0,2.0,5.0,0.0,4.0,4.0,4.0,2.0,5.0,0.0,1.0,1.0
144,1.0,10.0,12.0,1.0,10.324182997486414,0.5962366233341307,1.0,g10t1,10.0,1.0,1.0,5.0,0.0,5.0,5.0,5.0,3.0,2.0,0.0,0.0,0.0
145,1.0,10.0,13.0,0.0,4.5108448930866185,-0.1949546926202212,1.0,g10t1,10.0,1.0,1.0,5.0,0.0,5.0,4.0,5.0,4.0,3.0,0.0,0.0,0.0
146,2.0,10.0,7.0,1.0,10.220618645874385,-0.6972861854476993,1.0,g10t2,10.0,2.0,1.0,5.0,0.0,2.0,3.0,4.0,1.0,4.0,0.0,1.0,0.0
147,2.0,10.0,6.0,0.0,1.7279731733638133,0.4850747847272072,1.0,g10t2,10.0,2.0,1.0,5.0,0.0,5.0,4.0,5.0,3.0,2.0,3.0,0.0,0.0
148,3.0,10.0,15.0,1.0,11.1633539253402,-0.3057862604542729,0.0,g10t3,10.0,3.0,1.0,4.0,1.0,5.0,4.0,5.0,2.0,5.0,1.0,0.0,0.0
149,3.0,10.0,13.0,0.0,10.9078238544078,0.3896690485212271,2.0,g10t3,10.0,3.0,1.0,4.0,1.0,4.0,4.0,4.0,4.0,5.0,0.0,0.0,3.0
150,4.0,10.0,16.0,1.0,10.623412151012381,0.3076877695029434,3.0,g10t4,10.0,4.0,3.0,4.0,4.0,4.0,4.0,5.0,1.0,3.0,0.0,2.0,0.0
151,4.0,10.0,15.0,0.0,5.2300570970178635,0.4512806658204027,4.0,g10t4,10.0,4.0,3.0,4.0,4.0,3.0,1.0,4.0,3.0,2.0,3.0,1.0,1.0
152,5.0,10.0,14.0,1.0,10.529945857031683,0.477556634598194,4.0,g10t5,10.0,5.0,0.0,4.0,0.0,5.0,5.0,5.0,3.0,4.0,0.0,1.0,0.0
153,5.0,10.0,16.0,0.0,9.386199164672652,-0.33292348758592083,0.0,g10t5,10.0,5.0,0.0,4.0,0.0,5.0,5.0,5.0,4.0,4.0,0.0,0.0,0.0
154,6.0,10.0,6.0,1.0,13.415994287908747,-0.4359654441908543,2.0,g10t6,10.0,6.0,1.0,5.0,1.0,5.0,5.0,5.0,2.0,3.0,0.0,0.0,0.0
155,6.0,10.0,8.0,0.0,11.56139977287116,0.4809073055952153,1.0,g10t6,10.0,6.0,1.0,5.0,1.0,4.0,4.0,4.0,2.0,4.0,0.0,1.0,0.0
156,7.0,10.0,12.0,1.0,8.830488517863348,0.29313731341051685,6.0,g10t7,10.0,7.0,1.0,4.0,1.0,5.0,4.0,5.0,4.0,2.0,1.0,0.0,1.0
157,7.0,10.0,13.0,0.0,8.890772367327639,-0.2747588733760782,2.0,g10t7,10.0,7.0,1.0,4.0,1.0,5.0,5.0,5.0,4.0,2.0,0.0,0.0,1.0
158,8.0,10.0,19.0,1.0,9.270127802139726,0.3233779935817516,3.0,g10t8,10.0,8.0,1.0,5.0,2.0,5.0,5.0,5.0,4.0,3.0,0.0,1.0,0.0
159,8.0,10.0,19.0,0.0,9.966071413811617,0.5158773566620466,5.0,g10t8,10.0,8.0,1.0,5.0,2.0,4.0,5.0,5.0,3.0,4.0,0.0,0.0,0.0
160,9.0,10.0,49.0,1.0,10.78661257649785,0.2969047663510886,2.0,g10t9,10.0,9.0,2.0,5.0,3.0,3.0,3.0,3.0,3.0,2.0,0.0,1.0,0.0
161,9.0,10.0,48.0,0.0,8.12218500575566,-0.37200594126503955,2.0,g10t9,10.0,9.0,2.0,5.0,3.0,5.0,5.0,4.0,3.0,4.0,0.0,1.0,0.0
162,10.0,10.0,43.0,1.0,11.134260764137975,0.21468313689296573,4.0,g10t10,10.0,10.0,2.0,4.0,4.0,2.0,2.0,4.0,3.0,3.0,0.0,1.0,1.0
163,10.0,10.0,44.0,0.0,6.487757640864175,-0.17423972923938794,2.0,g10t10,10.0,10.0,2.0,4.0,4.0,4.0,5.0,4.0,3.0,2.0,2.0,0.0,4.0
164,11.0,10.0,13.0,1.0,9.935717339266036,0.6616015153914913,5.0,g10t11,10.0,11.0,0.0,5.0,0.0,5.0,5.0,5.0,4.0,5.0,0.0,0.0,0.0
165,11.0,10.0,11.0,0.0,12.075332726332654,0.1989531157278471,1.0,g10t11,10.0,11.0,0.0,5.0,0.0,5.0,5.0,5.0,5.0,5.0,0.0,1.0,0.0
166,12.0,10.0,12.0,1.0,8.346524110525944,0.5321084082990516,1.0,g10t12,10.0,12.0,1.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,0.0,1.0,0.0
167,12.0,10.0,12.0,0.0,7.7383599892782735,-0.48121002036775185,0.0,g10t12,10.0,12.0,1.0,4.0,2.0,5.0,5.0,5.0,3.0,4.0,0.0,0.0,0.0
168,13.0,10.0,21.0,1.0,11.38753427115918,0.5414210504135015,6.0,g10t13,10.0,13.0,1.0,5.0,1.0,5.0,5.0,5.0,3.0,5.0,0.0,0.0,0.0
169,13.0,10.0,19.0,0.0,7.685836347807311,-0.13117844782717109,4.0,g10t13,10.0,13.0,1.0,5.0,1.0,4.0,4.0,4.0,3.0,5.0,0.0,0.0,1.0
170,14.0,10.0,12.0,1.0,7.573109934104381,0.6037892280985704,6.0,g10t14,10.0,14.0,1.0,5.0,3.0,4.0,4.0,5.0,3.0,2.0,0.0,0.0,0.0
171,14.0,10.0,13.0,0.0,10.859943400272472,-0.36647937416910986,0.0,g10t14,10.0,14.0,1.0,5.0,3.0,5.0,4.0,4.0,3.0,5.0,0.0,2.0,0.0
172,3.0,11.0,10.0,1.0,8.166202166901488,-0.6113084087465384,5.0,g11t3,11.0,3.0,4.0,4.0,3.0,5.0,3.0,5.0,2.0,5.0,1.0,0.0,0.0
173,3.0,11.0,10.0,0.0,7.943131007628095,-0.20563776267885006,1.0,g11t3,11.0,3.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,2.0,1.0,1.0
174,4.0,11.0,8.0,1.0,6.084659320345692,-0.24077116746463204,4.0,g11t4,11.0,4.0,1.0,5.0,1.0,5.0,5.0,5.0,3.0,5.0,0.0,0.0,0.0
175,4.0,11.0,8.0,0.0,6.763207743351369,0.5943637875663565,2.0,g11t4,11.0,4.0,1.0,5.0,1.0,5.0,5.0,5.0,3.0,5.0,0.0,0.0,0.0
176,6.0,11.0,5.0,1.0,6.29898569432238,0.5773366971701503,0.0,g11t6,11.0,6.0,2.0,4.0,2.0,5.0,4.0,5.0,4.0,3.0,3.0,0.0,0.0
177,6.0,11.0,5.0,0.0,6.546624270619108,-0.7636606093753869,1.0,g11t6,11.0,6.0,2.0,4.0,2.0,4.0,5.0,3.0,1.0,3.0,0.0,2.0,2.0
178,7.0,11.0,8.0,1.0,5.572237475241615,-0.1484736293672566,2.0,g11t7,11.0,7.0,0.0,4.0,0.0,4.0,3.0,5.0,2.0,4.0,3.0,0.0,0.0
179,7.0,11.0,8.0,0.0,8.601597492034832,-0.5790286131960557,1.0,g11t7,11.0,7.0,0.0,4.0,0.0,4.0,4.0,3.0,1.0,5.0,0.0,1.0,3.0
180,9.0,11.0,5.0,1.0,8.532304237197854,0.36110550543321235,1.0,g11t9,11.0,9.0,1.0,5.0,0.0,5.0,5.0,5.0,5.0,3.0,2.0,0.0,0.0
181,9.0,11.0,5.0,0.0,7.080488726349501,-0.6721634845523312,1.0,g11t9,11.0,9.0,1.0,5.0,0.0,5.0,5.0,5.0,4.0,4.0,1.0,0.0,0.0
182,10.0,11.0,5.0,1.0,9.987295241032864,0.3768482281502704,1.0,g11t10,11.0,10.0,2.0,2.0,2.0,4.0,3.0,5.0,2.0,4.0,3.0,0.0,0.0
183,10.0,11.0,8.0,0.0,8.911104653642427,-0.5850195723499995,1.0,g11t10,11.0,10.0,2.0,2.0,2.0,4.0,3.0,3.0,2.0,4.0,0.0,1.0,0.0
184,11.0,11.0,7.0,1.0,7.420579237380201,-0.31773359887488356,3.0,g11t11,11.0,11.0,1.0,5.0,1.0,4.0,3.0,5.0,3.0,3.0,2.0,0.0,0.0
185,11.0,11.0,7.0,0.0,15.991239315179257,-0.2939216306834053,0.0,g11t11,11.0,11.0,1.0,5.0,1.0,5.0,3.0,4.0,3.0,3.0,2.0,2.0,1.0
186,13.0,11.0,10.0,1.0,13.533780406938655,0.5152920821140131,0.0,g11t13,11.0,13.0,3.0,4.0,3.0,3.0,4.0,5.0,1.0,2.0,1.0,0.0,0.0
187,13.0,11.0,10.0,0.0,9.632721533189969,0.5152920821140131,0.0,g11t13,11.0,13.0,3.0,4.0,3.0,4.0,5.0,4.0,2.0,3.0,0.0,1.0,0.0
188,14.0,11.0,8.0,1.0,6.896518009255944,-0.44562051034579486,1.0,g11t14,11.0,14.0,1.0,5.0,2.0,5.0,5.0,4.0,4.0,4.0,0.0,0.0,0.0
189,14.0,11.0,11.0,0.0,8.107810931033194,0.5632441640441199,4.0,g11t14,11.0,14.0,1.0,5.0,2.0,3.0,2.0,4.0,1.0,2.0,0.0,1.0,0.0
190,1.0,12.0,7.0,1.0,10.034508658673026,0.4464611901438902,2.0,g12t1,12.0,1.0,0.0,4.0,2.0,4.0,4.0,4.0,2.0,3.0,0.0,3.0,0.0
191,1.0,12.0,5.0,0.0,6.829544814318765,-0.7041236498657494,1.0,g12t1,12.0,1.0,0.0,4.0,2.0,5.0,5.0,5.0,5.0,5.0,0.0,1.0,0.0
192,4.0,12.0,11.0,1.0,11.543741110892649,0.55327562606016,1.0,g12t4,12.0,4.0,1.0,4.0,3.0,4.0,5.0,4.0,2.0,4.0,1.0,1.0,0.0
193,4.0,12.0,10.0,0.0,9.302503427304776,-0.4595887734033427,5.0,g12t4,12.0,4.0,1.0,4.0,3.0,5.0,4.0,4.0,4.0,4.0,1.0,0.0,0.0
194,6.0,12.0,5.0,1.0,9.128473357306326,-0.7022254849934392,1.0,g12t6,12.0,6.0,1.0,5.0,0.0,4.0,4.0,5.0,4.0,4.0,0.0,0.0,1.0
195,6.0,12.0,5.0,0.0,10.105351725566747,0.5959344163220488,1.0,g12t6,12.0,6.0,1.0,5.0,0.0,5.0,5.0,5.0,4.0,5.0,0.0,0.0,0.0
196,8.0,12.0,7.0,1.0,8.355937753625476,0.4137170025676229,1.0,g12t8,12.0,8.0,2.0,3.0,1.0,5.0,5.0,5.0,3.0,5.0,1.0,0.0,1.0
197,8.0,12.0,10.0,0.0,6.165853486898059,0.3168812266810505,5.0,g12t8,12.0,8.0,2.0,3.0,1.0,5.0,5.0,4.0,3.0,4.0,2.0,2.0,1.0
198,9.0,12.0,11.0,1.0,8.316659290931494,-0.4962646157814102,0.0,g12t9,12.0,9.0,1.0,5.0,2.0,4.0,4.0,4.0,3.0,4.0,0.0,0.0,1.0
199,9.0,12.0,6.0,0.0,9.870654981930608,-0.4962646157814102,0.0,g12t9,12.0,9.0,1.0,5.0,2.0,5.0,4.0,5.0,3.0,4.0,0.0,0.0,0.0
200,10.0,12.0,11.0,1.0,6.094467997848283,0.46339725876647503,0.0,g12t10,12.0,10.0,0.0,5.0,2.0,4.0,2.0,4.0,3.0,3.0,1.0,2.0,1.0
201,10.0,12.0,11.0,0.0,7.47161555901787,-0.5569849565297293,2.0,g12t10,12.0,10.0,0.0,5.0,2.0,4.0,4.0,5.0,2.0,3.0,1.0,0.0,0.0
202,11.0,12.0,12.0,1.0,11.150679513336666,0.2587926762803131,0.0,g12t11,12.0,11.0,3.0,3.0,4.0,4.0,4.0,4.0,0.0,2.0,0.0,0.0,0.0
203,11.0,12.0,10.0,0.0,7.162430458040008,-0.5137845581067146,3.0,g12t11,12.0,11.0,3.0,3.0,4.0,4.0,4.0,5.0,4.0,3.0,0.0,0.0,0.0
204,12.0,12.0,8.0,1.0,6.667582417582468,0.4684775634456941,4.0,g12t12,12.0,12.0,1.0,4.0,2.0,3.0,3.0,5.0,4.0,4.0,0.0,0.0,0.0
205,12.0,12.0,8.0,0.0,9.514851245781898,-0.18544636353239827,4.0,g12t12,12.0,12.0,1.0,4.0,2.0,5.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0
206,13.0,12.0,11.0,1.0,9.508698605130208,0.46175941851203134,4.0,g12t13,12.0,13.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,0.0,2.0,3.0
207,13.0,12.0,6.0,0.0,7.337512026642516,-0.32944108400497907,0.0,g12t13,12.0,13.0,3.0,3.0,3.0,4.0,4.0,5.0,3.0,3.0,1.0,0.0,0.0
208,14.0,12.0,10.0,1.0,10.630075187970453,0.7076635854579626,2.0,g12t14,12.0,14.0,4.0,1.0,1.0,2.0,3.0,5.0,2.0,2.0,1.0,0.0,1.0
209,14.0,12.0,12.0,0.0,6.911638361059633,0.3768875982099095,3.0,g12t14,12.0,14.0,4.0,1.0,1.0,2.0,4.0,4.0,3.0,3.0,0.0,1.0,0.0
