,task,session,count,speaker,tama_mean,entrainment,best_lag,hitid,session,task,speaker,bored_with_game,difficult_for_partner_to_speak,contributes_to_successful_completion,engaged_in_game,gives_encouragement,making_self_clear,planning_what_to_say,dislikes_partner
105,14.0,7.0,6.0,1.0,0.0912742051359,0.305255863533,2.0,g7t14,7.0,14.0,1.0,0.0,1.0,4.0,5.0,5.0,5.0,4.0,0.0
106,3.0,8.0,6.0,0.0,0.13975964011,0.558529120995,0.0,g8t3,8.0,3.0,0.0,0.0,2.0,5.0,5.0,4.0,3.0,4.0,1.0
107,3.0,8.0,5.0,1.0,0.0965684206927,0.700810699164,1.0,g8t3,8.0,3.0,1.0,0.0,0.0,5.0,4.0,3.0,5.0,3.0,0.0
108,5.0,8.0,9.0,0.0,0.166334186035,-0.592266165995,1.0,g8t5,8.0,5.0,0.0,1.0,2.0,2.0,3.0,4.0,3.0,2.0,0.0
109,5.0,8.0,11.0,1.0,0.0800393444869,0.663410232566,1.0,g8t5,8.0,5.0,1.0,0.0,0.0,5.0,5.0,4.0,5.0,4.0,0.0
110,6.0,8.0,7.0,0.0,0.1531113558,-0.644448764831,0.0,g8t6,8.0,6.0,0.0,2.0,0.0,4.0,4.0,4.0,4.0,4.0,0.0
111,6.0,8.0,7.0,1.0,0.134319144621,-0.644448764831,0.0,g8t6,8.0,6.0,1.0,1.0,3.0,4.0,5.0,2.0,3.0,2.0,0.0
112,7.0,8.0,10.0,0.0,0.186404319653,0.358480884778,1.0,g8t7,8.0,7.0,0.0,0.0,1.0,3.0,5.0,5.0,3.0,2.0,0.0
113,7.0,8.0,10.0,1.0,0.118923755819,0.143957591684,1.0,g8t7,8.0,7.0,1.0,0.0,0.0,5.0,5.0,5.0,4.0,3.0,0.0
114,8.0,8.0,6.0,0.0,0.142462325642,-0.687744161837,1.0,g8t8,8.0,8.0,0.0,1.0,1.0,2.0,4.0,4.0,4.0,2.0,1.0
115,8.0,8.0,6.0,1.0,0.108442277787,-0.268311938073,0.0,g8t8,8.0,8.0,1.0,0.0,2.0,4.0,5.0,3.0,4.0,3.0,0.0
116,10.0,8.0,7.0,0.0,0.231112504265,-0.38240442352,3.0,g8t10,8.0,10.0,0.0,0.0,0.0,4.0,4.0,4.0,5.0,2.0,0.0
117,10.0,8.0,9.0,1.0,0.120090317796,-0.740066799997,2.0,g8t10,8.0,10.0,1.0,0.0,1.0,5.0,5.0,5.0,5.0,3.0,0.0
118,12.0,8.0,5.0,0.0,0.118224681069,-0.852467560611,0.0,g8t12,8.0,12.0,0.0,0.0,1.0,5.0,5.0,5.0,5.0,3.0,0.0
119,12.0,8.0,7.0,1.0,0.0965399984702,-0.852467560611,0.0,g8t12,8.0,12.0,1.0,0.0,1.0,5.0,5.0,5.0,4.0,2.0,1.0
120,13.0,8.0,9.0,0.0,0.146834625985,-0.296001603959,0.0,g8t13,8.0,13.0,0.0,0.0,1.0,5.0,4.0,2.0,3.0,2.0,1.0
121,13.0,8.0,10.0,1.0,0.109103147406,-0.369072247133,2.0,g8t13,8.0,13.0,1.0,0.0,1.0,4.0,4.0,4.0,4.0,2.0,0.0
122,14.0,8.0,17.0,0.0,0.147642443365,0.554293327684,5.0,g8t14,8.0,14.0,0.0,0.0,3.0,5.0,4.0,5.0,5.0,3.0,0.0
123,14.0,8.0,18.0,1.0,0.0993538235809,-0.0844678022736,1.0,g8t14,8.0,14.0,1.0,0.0,0.0,5.0,5.0,4.0,4.0,3.0,0.0
124,1.0,9.0,6.0,0.0,0.114976010919,-0.549225015295,0.0,g9t1,9.0,1.0,0.0,0.0,0.0,5.0,5.0,3.0,5.0,5.0,1.0
125,1.0,9.0,6.0,1.0,0.149843026031,-0.549225015295,0.0,g9t1,9.0,1.0,1.0,2.0,1.0,1.0,4.0,1.0,2.0,1.0,2.0
126,2.0,9.0,5.0,0.0,0.0872337010149,0.978106147317,0.0,g9t2,9.0,2.0,0.0,0.0,0.0,5.0,5.0,4.0,5.0,3.0,0.0
127,2.0,9.0,5.0,1.0,0.0913794891513,0.978106147317,0.0,g9t2,9.0,2.0,1.0,2.0,0.0,2.0,4.0,3.0,3.0,1.0,0.0
128,4.0,9.0,7.0,0.0,0.113866485786,-0.90279422544,0.0,g9t4,9.0,4.0,0.0,1.0,1.0,4.0,5.0,5.0,3.0,1.0,2.0
129,4.0,9.0,7.0,1.0,0.0884556375358,-0.90279422544,0.0,g9t4,9.0,4.0,1.0,1.0,0.0,5.0,5.0,3.0,4.0,1.0,1.0
130,5.0,9.0,5.0,0.0,0.128218803117,-0.526875379044,1.0,g9t5,9.0,5.0,0.0,1.0,0.0,4.0,4.0,3.0,5.0,3.0,1.0
131,5.0,9.0,5.0,1.0,0.081868839717,0.69057729194,1.0,g9t5,9.0,5.0,1.0,0.0,0.0,5.0,5.0,5.0,4.0,3.0,1.0
